YEAR,MONTH,STATEFIP,WTFINL,EARNWEEK2,AGE,SEX,OCC,UHRSWORKT,EDUC
2023,10,41,2250.0041,880.0,36,1,6240,997,73
2023,10,55,3900.1468,632.0,39,2,3602,35,81
2023,10,46,737.3261,700.0,25,2,3424,40,92
2023,10,27,3691.087,2240.0,57,1,6200,60,91
2023,10,26,4233.3407,1590.0,32,1,9130,56,73
2023,10,22,2257.3588,962.0,23,1,600,45,73
2023,10,6,3777.9383,456.0,65,2,4760,30,81
2023,10,56,495.552,640.0,57,2,5740,40,73
2023,10,25,3066.7108,2500.0,42,2,230,50,124
2023,10,42,5057.186,240.0,19,1,4020,20,73
2023,10,17,3583.2702,950.0,60,2,2861,43,81
2023,10,12,3853.9406,650.0,34,1,1551,56,81
2023,10,34,4271.2513,1040.0,55,2,5400,40,111
2023,10,42,4283.6022,800.0,67,1,8100,40,81
2023,10,42,3880.3441,250.0,51,1,9130,35,50
2023,10,49,4204.0774,156.0,16,1,9620,12,40
2023,10,19,2420.2712,1350.0,61,1,8030,40,91
2023,10,25,3917.7154,1730.0,30,1,4700,40,73
2023,10,33,953.3727,1150.0,65,1,4840,45,73
2023,10,48,5687.0518,408.0,47,1,9645,24,91
2023,10,48,5377.2954,1350.0,54,1,9130,60,73
2023,10,10,744.7601,1136.0,35,2,2320,60,123
2023,10,39,6905.5495,700.0,22,2,9645,997,73
2023,10,6,3274.6694,770.0,45,2,2060,32,123
2023,10,12,4982.3664,900.0,34,2,3230,50,123
2023,10,33,935.7355,1154.0,35,2,705,40,81
2023,10,41,2642.944,2884.61,42,2,40,40,81
2023,10,17,4283.4011,1086.0,33,2,3310,35,92
2023,10,1,2620.9741,790.0,46,1,9600,40,73
2023,10,54,760.6481,2120.0,60,1,800,44,111
2023,10,12,4533.6534,270.0,65,2,5320,20,81
2023,10,6,4623.782,1500.0,34,1,2320,40,123
2023,10,32,2353.8716,730.0,52,2,2170,40,81
2023,10,38,541.719,2000.0,33,1,9130,70,81
2023,10,34,4560.8216,1730.0,31,2,735,40,123
2023,10,20,2045.4539,808.0,36,2,2016,40,123
2023,10,20,2045.4539,2880.0,37,2,1320,40,111
2023,10,2,710.1199,718.0,56,1,7800,997,73
2023,10,6,5281.3029,700.0,24,2,2700,997,111
2023,10,48,5170.3373,1290.0,57,2,3255,42,111
2023,10,55,3738.9736,1620.0,61,1,4760,50,111
2023,10,48,4973.6264,1000.0,31,1,630,40,123
2023,10,50,587.0234,1098.0,38,2,5730,40,81
2023,10,6,3466.5256,2820.0,35,1,1021,40,111
2023,10,32,1765.2491,744.0,80,1,8255,40,123
2023,10,16,1316.8265,1260.0,29,2,5240,40,81
2023,10,42,3905.5605,1630.0,54,1,4850,40,92
2023,10,11,321.0293,2640.0,35,1,2100,40,124
2023,10,30,621.5441,760.0,59,2,5720,40,73
2023,10,50,490.298,1630.0,47,2,1108,40,111
2023,10,32,2946.8062,1160.0,46,2,20,40,81
2023,10,21,4689.1253,450.0,17,1,3602,28,60
2023,10,12,4108.4653,260.0,62,2,9141,997,81
2023,10,15,1252.0813,600.0,43,2,4030,40,73
2023,10,37,4051.5202,1100.0,57,1,6260,40,92
2023,10,31,1874.2843,1440.0,28,2,800,50,123
2023,10,6,4634.5546,310.0,17,2,4110,20,60
2023,10,36,5495.4171,770.0,22,2,4760,40,91
2023,10,28,1968.4904,1038.0,37,1,4740,40,73
2023,10,48,4207.0967,1000.0,45,1,7640,40,73
2023,10,6,4714.9035,1350.0,33,2,2320,40,111
2023,10,1,1946.4943,1690.0,52,2,420,40,73
2023,10,35,1105.1617,620.0,42,1,6442,40,73
2023,10,51,5423.4867,1080.0,38,1,6355,40,92
2023,10,51,5608.6629,2840.0,48,1,750,40,123
2023,10,44,1656.5687,400.0,36,2,3603,40,73
2023,10,48,5152.4141,1920.0,37,1,1021,40,111
2023,10,12,5097.1514,880.0,46,2,3620,40,91
2023,10,6,5483.4786,1480.0,41,1,3640,40,73
2023,10,27,3334.3436,1800.0,42,1,6355,42,73
2023,10,27,3569.5721,2000.0,42,2,2300,40,123
2023,10,16,1183.401,600.0,38,2,4230,40,20
2023,10,51,5898.4776,680.0,57,1,4750,40,73
2023,10,18,5283.8031,700.0,30,1,3870,40,111
2023,10,22,1339.7165,1016.0,47,1,9130,40,81
2023,10,44,1378.2242,1000.0,32,1,7700,50,81
2023,10,15,938.8337,504.0,42,2,8320,28,81
2023,10,19,2474.9654,600.0,59,2,4020,997,73
2023,10,18,6035.474,630.0,22,1,4110,40,73
2023,10,42,5237.7007,2400.0,38,1,630,40,111
2023,10,47,3146.5402,756.0,49,2,3648,36,81
2023,10,53,4359.9996,800.0,20,1,8140,40,73
2023,10,6,3846.6053,576.0,55,2,4020,25,73
2023,10,45,4122.6967,336.0,19,2,9645,24,81
2023,10,48,6627.1419,1270.0,55,1,1021,40,111
2023,10,5,1836.5695,2460.0,58,2,1021,40,111
2023,10,40,2999.4282,1540.0,49,1,110,40,111
2023,10,32,2879.1396,880.0,41,1,6260,40,71
2023,10,41,2707.2294,2760.0,38,2,2100,40,124
2023,10,16,927.4825,1730.0,42,1,9005,40,81
2023,10,26,4305.1694,1810.0,40,1,710,40,111
2023,10,48,5780.251,1540.0,47,1,440,997,73
2023,10,21,3178.8245,738.0,29,2,5330,40,81
2023,10,48,4561.5865,2000.0,53,2,2310,997,111
2023,10,38,560.2316,800.0,31,2,230,40,111
2023,10,6,5052.0416,1440.0,47,1,6260,997,73
2023,10,42,4529.9148,1000.0,62,1,7640,40,81
2023,10,6,4454.1088,2300.0,35,1,3402,72,111
2023,10,21,3536.6516,540.0,20,2,5400,40,73
2023,10,36,5280.7844,1420.0,30,1,1108,40,92
2023,10,36,5392.0306,630.0,34,2,5840,35,81
2023,10,19,2714.5,1250.0,22,2,4850,50,111
2023,10,26,4305.1694,1630.0,40,1,9005,50,81
2023,10,25,2852.0744,250.0,51,2,4150,15,73
2023,10,45,4863.9584,1000.0,25,1,6442,40,81
2023,10,46,654.1662,2884.61,50,1,20,997,81
2023,10,6,4917.5375,1680.0,52,1,9130,60,30
2023,10,2,418.2202,2300.0,43,2,20,40,123
2023,10,27,3724.1357,700.0,45,1,9130,20,73
2023,10,38,601.656,244.0,17,1,4020,15,60
2023,10,25,3234.9746,1810.0,24,1,51,997,111
2023,10,47,4748.0197,840.0,53,1,4000,40,71
2023,10,54,833.6076,1100.0,35,1,6442,50,73
2023,10,41,3552.0534,1870.0,28,1,7210,40,91
2023,10,56,531.0649,150.0,55,1,9620,25,73
2023,10,48,3725.8161,800.0,75,2,4760,40,73
2023,10,35,1051.4276,2000.0,55,1,3050,40,111
2023,10,12,4734.3587,1000.0,25,2,3602,50,81
2023,10,25,2904.6628,1730.0,32,2,440,40,123
2023,10,35,1469.8379,1200.0,23,1,1560,40,73
2023,10,36,4616.6368,600.0,45,2,3649,997,81
2023,10,53,5040.1828,226.0,59,2,4020,997,73
2023,10,13,3204.439,1880.0,50,1,1320,40,111
2023,10,31,1254.4477,770.0,57,2,3725,55,92
2023,10,26,3806.7896,76.0,70,1,3602,5,123
2023,10,6,3539.856,1460.0,67,1,800,32,111
2023,10,25,2679.2136,692.0,63,2,2545,41,92
2023,10,34,4142.1952,1500.0,36,2,4710,40,111
2023,10,37,4294.8649,590.0,41,1,7700,40,73
2023,10,30,787.6965,1154.0,41,1,6230,40,111
2023,10,41,1982.9718,1000.0,70,2,4760,40,111
2023,10,48,4864.2248,1290.0,36,1,230,40,111
2023,10,6,3650.1358,1380.0,60,2,440,40,111
2023,10,1,2042.5033,924.0,30,1,6050,40,73
2023,10,50,611.8386,350.0,19,2,3648,40,73
2023,10,22,2030.8775,438.0,25,1,3620,32,111
2023,10,4,4293.35,514.0,26,1,630,19,111
2023,10,5,1290.0913,924.0,62,1,4220,40,81
2023,10,32,2163.6375,960.0,23,2,3424,40,111
2023,10,6,4581.7132,1710.0,36,2,2634,40,111
2023,10,37,4432.6734,384.0,57,2,2310,20,123
2023,10,4,4280.5939,678.0,62,2,4220,40,73
2023,10,40,2388.9121,1000.0,68,1,9130,40,73
2023,10,33,894.6742,2700.0,44,2,51,40,123
2023,10,48,5962.709,636.0,26,2,7010,35,81
2023,10,37,3638.271,2780.0,51,1,7010,40,111
2023,10,33,1273.9547,1320.0,32,1,4710,60,81
2023,10,51,4858.5244,520.0,23,2,5610,40,81
2023,10,1,2210.7213,1840.0,39,2,5710,40,81
2023,10,17,3820.0683,2884.61,41,1,710,40,111
2023,10,37,4753.7759,762.0,27,2,3255,35,92
2023,10,48,5192.8588,2360.0,60,1,6410,40,73
2023,10,26,4508.3794,756.0,36,1,120,30,91
2023,10,31,1595.8082,1480.0,41,2,2310,40,123
2023,10,41,2129.0071,1400.0,53,2,2105,40,111
2023,10,29,3718.4146,1250.0,66,1,7000,40,73
2023,10,1,1837.351,1000.0,51,1,7330,40,81
2023,10,34,4457.877,1630.0,44,2,120,38,111
2023,10,35,2086.3382,1150.0,42,1,6540,40,73
2023,10,54,950.5192,874.0,19,1,6442,38,81
2023,10,51,4250.01,440.0,77,2,5400,40,92
2023,10,8,3360.9458,1154.0,69,1,10,50,92
2023,10,12,6069.8583,824.0,55,1,9645,40,73
2023,10,25,3126.3856,2180.0,35,1,110,40,111
2023,10,13,4396.0529,900.0,62,1,4850,40,111
2023,10,34,6274.0301,600.0,30,1,8990,40,73
2023,10,15,729.7493,1154.0,60,2,440,40,111
2023,10,41,2513.5575,1280.0,56,2,5240,40,81
2023,10,46,688.2982,626.0,24,2,1050,25,111
2023,10,2,855.0216,960.0,18,1,6260,40,73
2023,10,30,790.6235,968.0,32,2,9645,40,81
2023,10,28,1100.769,626.0,47,2,9640,997,73
2023,10,25,3467.8775,1154.0,25,2,710,40,123
2023,10,18,6927.277,1350.0,42,1,2100,40,124
2023,10,26,4467.8163,1200.0,45,1,9130,40,81
2023,10,53,4359.9996,800.0,24,1,9620,40,73
2023,10,30,739.9557,1080.0,34,1,6520,40,73
2023,10,39,4852.0789,1120.0,56,1,710,40,91
2023,10,6,4160.5947,450.0,35,2,520,30,73
2023,10,36,5446.4623,1058.0,45,1,7315,40,73
2023,10,18,4014.5145,346.0,68,2,5240,32,123
2023,10,6,3045.5513,1000.0,34,2,8990,40,81
2023,10,51,5664.1569,770.0,35,1,4920,38,81
2023,10,6,4043.3538,362.0,63,2,3602,21,81
2023,10,46,549.4176,1540.0,35,1,3090,35,125
2023,10,36,5770.6891,1460.0,58,1,3820,997,111
2023,10,53,4207.1501,2884.61,69,1,52,40,111
2023,10,48,5931.8615,1600.0,32,2,3645,40,124
2023,10,13,3901.1904,640.0,44,2,3870,40,111
2023,10,30,651.8812,1500.0,47,1,9130,55,111
2023,10,53,3575.3278,1310.0,39,2,3110,22,123
2023,10,6,4998.1259,2300.0,54,1,440,997,111
2023,10,42,5711.5662,2880.0,45,1,440,40,111
2023,10,48,5661.9127,1100.0,29,1,7750,40,81
2023,10,31,1559.9146,1440.0,47,1,3870,50,123
2023,10,27,4134.7394,200.0,16,2,4140,997,40
2023,10,49,2437.0611,2400.0,34,1,440,40,111
2023,10,12,3935.3521,640.0,27,1,6260,40,73
2023,10,17,3682.9259,840.0,30,1,3321,40,73
2023,10,25,4350.6576,650.0,21,1,4220,40,60
2023,10,45,2778.9176,1490.0,45,1,120,40,123
2023,10,6,5397.313,578.0,60,2,3601,40,111
2023,10,35,1160.492,450.0,39,1,3602,40,73
2023,10,30,616.594,1440.0,46,1,4700,40,81
2023,10,1,1900.0904,1200.0,52,2,3601,40,81
2023,10,48,5928.2938,1350.0,42,1,5740,40,111
2023,10,50,602.1822,1630.0,36,2,3255,40,111
2023,10,6,3879.8078,2080.0,33,2,51,40,111
2023,10,47,2849.9059,900.0,62,2,2310,40,124
2023,10,17,4420.9485,1050.0,55,1,8990,42,111
2023,10,16,1213.2253,620.0,30,2,3603,40,81
2023,10,30,962.6788,1760.0,50,2,9130,50,73
2023,10,11,677.209,482.0,37,2,2016,40,73
2023,10,55,2842.2318,1350.0,38,1,4000,50,92
2023,10,4,3968.8357,2884.61,78,2,10,65,124
2023,10,54,614.471,144.0,64,2,4840,12,111
2023,10,39,5276.0028,2500.0,55,2,20,45,111
2023,10,48,4622.5103,962.0,50,1,9130,55,81
2023,10,49,2438.4504,1850.0,43,1,230,45,123
2023,10,16,1316.8265,1100.0,25,2,5510,55,81
2023,10,9,5055.1703,312.0,20,2,4965,15,81
2023,10,6,4248.5652,1210.0,54,1,4700,50,73
2023,10,26,4583.7218,886.0,20,2,4850,40,92
2023,10,12,5399.9891,600.0,59,2,5240,40,73
2023,10,19,2521.4259,800.0,22,1,7030,40,40
2023,10,4,4711.7178,700.0,49,2,2300,40,73
2023,10,48,4152.3018,350.0,61,2,4020,25,111
2023,10,11,394.0305,1154.0,24,1,5940,40,111
2023,10,6,4258.3345,2884.61,62,1,440,50,111
2023,10,28,1274.2561,732.0,31,2,3160,40,92
2023,10,24,7175.8796,2884.61,29,1,7140,60,111
2023,10,53,4862.6883,1520.0,28,1,6230,40,73
2023,10,15,824.1243,880.0,49,1,7330,40,111
2023,10,48,6436.0167,2120.0,40,2,1108,40,111
2023,10,42,3905.5605,1920.0,50,1,440,45,124
2023,10,33,958.2564,1290.0,63,1,1460,40,111
2023,10,34,4532.3044,520.0,54,2,5240,40,92
2023,10,48,5104.6966,2680.0,46,2,5740,40,81
2023,10,6,3821.8963,800.0,34,2,2014,40,111
2023,10,48,5189.7237,600.0,61,1,7810,40,2
2023,10,17,3508.7851,962.0,31,1,2004,40,123
2023,10,10,867.2478,720.0,30,1,7700,40,81
2023,10,4,4089.444,672.0,60,2,630,32,81
2023,10,17,3808.0086,1670.0,41,1,440,40,73
2023,10,51,5086.3132,1080.0,35,1,6710,40,81
2023,10,29,3943.4444,800.0,41,2,3160,40,123
2023,10,33,932.0628,800.0,31,2,2014,40,123
2023,10,6,6064.704,1540.0,41,1,705,40,111
2023,10,48,4265.36,480.0,77,1,9610,15,81
2023,10,50,634.5487,1192.0,39,2,2014,47,123
2023,10,41,2184.0862,2100.0,38,1,3255,35,111
2023,10,37,3620.5763,640.0,43,2,4220,40,50
2023,10,49,1671.5138,2540.0,52,2,230,50,123
2023,10,9,4598.1969,336.0,35,2,4030,24,73
2023,10,6,4681.346,3660.0,46,2,440,40,111
2023,10,48,5721.7752,750.0,19,2,9610,30,73
2023,10,24,6933.5975,912.0,38,2,4700,30,81
2023,10,20,2068.2463,600.0,63,2,4760,40,81
2023,10,29,4092.3041,808.0,34,2,2002,40,123
2023,10,1,2295.6519,800.0,56,2,3620,40,73
2023,10,47,3218.1638,2060.0,53,2,1840,40,123
2023,10,20,2460.7876,992.0,28,1,7220,40,81
2023,10,13,3645.8218,1154.0,37,2,1760,48,111
2023,10,36,5414.7012,1200.0,37,1,440,40,73
2023,10,12,6661.1277,560.0,31,2,4621,40,73
2023,10,39,6091.0034,864.0,19,1,7315,997,73
2023,10,16,985.8285,798.0,36,1,9600,42,73
2023,10,12,5087.054,1800.0,55,1,310,40,73
2023,10,42,4814.1644,2884.61,41,2,150,50,111
2023,10,36,4611.9299,120.0,17,2,4055,8,71
2023,10,49,2264.4407,2160.0,25,2,705,60,111
2023,10,16,1162.6907,1300.0,24,1,7000,65,71
2023,10,55,3163.2727,2400.0,35,1,845,52,81
2023,10,17,4079.0158,7717.69,60,1,2100,50,124
2023,10,1,2062.4997,7717.69,38,1,1935,77,111
2023,10,16,1044.6981,760.0,52,2,5840,40,111
2023,10,48,5701.6481,7717.69,59,1,3330,80,123
2023,10,41,2574.5797,1960.0,55,1,4840,50,125
2023,10,56,496.8333,1112.0,54,1,7700,40,81
2023,10,24,10492.6889,946.0,26,1,4030,40,73
2023,10,50,700.5171,1920.0,29,2,20,60,111
2023,10,48,6288.7585,1350.0,41,2,120,40,111
2023,10,18,5377.5104,598.0,20,2,5400,40,73
2023,10,12,4782.2451,1400.0,43,2,5740,997,73
2023,10,54,833.6076,760.0,36,1,6130,40,73
2023,10,13,6091.4751,1730.0,55,2,4920,40,111
2023,10,39,4520.4677,7717.69,38,2,3090,35,125
2023,10,35,2168.9532,640.0,42,2,5410,40,73
2023,10,6,4431.021,648.0,24,2,4435,38,92
2023,10,48,6017.5062,154.0,18,2,4110,25,81
2023,10,22,1883.779,7717.69,39,1,3090,40,125
2023,10,29,3805.5457,680.0,61,2,8320,40,73
2023,10,41,2024.7445,1002.0,61,2,9121,53,73
2023,10,6,4454.6898,1790.0,35,2,4110,35,123
2023,10,12,5312.3074,200.0,24,2,4040,997,91
2023,10,18,3525.6607,1120.0,61,2,440,40,123
2023,10,28,1330.618,578.0,47,2,2310,40,111
2023,10,4,4679.6193,520.0,24,1,5300,40,73
2023,10,48,4853.015,408.0,36,1,4720,37,73
2023,10,6,5372.0048,2460.0,58,2,3255,40,92
2023,10,29,4518.4439,854.0,27,2,2310,45,111
2023,10,48,4866.9147,924.0,43,2,565,37,73
2023,10,12,3749.5919,900.0,47,2,4521,40,40
2023,10,12,3713.1412,660.0,29,1,4700,40,73
2023,10,1,2132.4634,1460.0,49,2,2555,40,123
2023,10,26,4458.5305,400.0,47,2,2435,20,123
2023,10,6,4376.407,700.0,27,2,7810,40,73
2023,10,22,1384.1763,880.0,38,2,3500,40,91
2023,10,45,2786.6842,600.0,51,2,4600,40,73
2023,10,28,1324.2723,1960.0,62,1,7040,40,92
2023,10,23,2520.6599,800.0,19,1,9130,997,73
2023,10,30,561.4452,384.0,53,2,4920,997,81
2023,10,47,3212.1979,1058.0,44,2,3255,40,111
2023,10,25,4980.3268,386.0,27,2,4020,997,30
2023,10,28,1401.5655,508.0,31,2,2850,40,123
2023,10,13,4901.1211,750.0,27,1,2710,50,111
2023,10,40,4910.6357,920.0,51,2,5840,40,111
2023,10,29,4905.2303,660.0,20,1,4220,30,81
2023,10,51,4884.8655,1380.0,45,2,440,40,73
2023,10,21,3874.9585,600.0,31,1,2830,40,81
2023,10,20,2129.7613,1400.0,30,1,1220,40,111
2023,10,13,3338.2783,884.0,37,1,7130,40,73
2023,10,6,4096.3744,784.0,54,2,4220,40,30
2023,10,42,5761.9823,400.0,36,2,4600,40,73
2023,10,29,4846.299,640.0,40,1,6260,40,20
2023,10,12,3821.5896,1000.0,37,1,4000,40,111
2023,10,45,2486.5888,1200.0,55,2,8630,40,73
2023,10,1,1881.408,1250.0,52,1,2040,40,123
2023,10,56,376.6225,1600.0,43,1,7340,40,91
2023,10,42,5108.1616,1310.0,31,1,3930,40,111
2023,10,49,1969.8392,1154.0,40,2,20,45,111
2023,10,6,4558.6432,534.0,26,1,5240,35,111
2023,10,45,4419.2475,850.0,27,1,4760,997,111
2023,10,42,5000.8573,880.0,63,2,5860,40,73
2023,10,13,4576.4407,10.0,23,1,9600,40,81
2023,10,18,5071.5855,150.0,20,2,4640,10,81
2023,10,9,3651.427,2884.61,36,1,52,40,81
2023,10,53,4948.5866,704.0,26,1,9640,44,92
2023,10,36,5388.2177,256.0,38,2,8650,16,73
2023,10,12,4785.6678,288.0,65,1,9620,56,111
2023,10,6,5219.8621,1038.0,27,1,2100,40,124
2023,10,12,4152.3748,900.0,52,2,4200,40,40
2023,10,38,664.8522,700.0,21,1,6050,50,73
2023,10,16,1329.5346,2120.0,31,2,3930,60,111
2023,10,37,4294.8649,100.0,40,1,5510,20,50
2023,10,54,721.0246,1200.0,53,1,4220,45,73
2023,10,44,1859.7632,850.0,27,2,3255,36,123
2023,10,11,384.0766,1270.0,48,2,440,40,123
2023,10,6,4332.5824,1000.0,55,1,4040,35,71
2023,10,45,3228.2013,2780.0,58,2,5240,45,111
2023,10,18,3613.7418,370.0,36,2,9121,20,73
2023,10,45,3955.4863,1250.0,35,2,3220,36,91
2023,10,48,6025.4465,2884.61,41,1,8140,70,60
2023,10,6,4186.7636,1500.0,45,1,850,40,81
2023,10,24,7137.3012,608.0,40,1,630,32,81
2023,10,45,4757.6394,720.0,37,1,7200,40,92
2023,10,54,842.7023,240.0,36,2,5240,24,81
2023,10,51,6414.5533,1040.0,21,1,7340,40,73
2023,10,34,4466.7117,962.0,47,2,5000,40,91
2023,10,6,4228.4467,674.0,78,2,5120,40,73
2023,10,55,2946.8807,2760.0,26,1,1021,43,111
2023,10,25,4350.6576,800.0,24,1,2545,40,81
2023,10,33,990.789,504.0,29,2,2545,36,73
2023,10,17,3807.6158,450.0,68,2,3310,10,111
2023,10,19,2996.9051,346.0,22,1,1305,30,111
2023,10,25,2421.3805,1540.0,65,2,420,40,123
2023,10,25,3394.6855,1290.0,60,1,1021,40,111
2023,10,45,4542.0245,744.0,31,1,310,32,73
2023,10,13,7174.7806,924.0,30,2,440,40,111
2023,10,40,4097.8556,500.0,25,1,9620,40,60
2023,10,39,5043.9607,2884.61,31,2,52,45,111
2023,10,26,4372.1131,640.0,24,2,5400,32,81
2023,10,29,3937.6325,2884.61,39,1,120,997,123
2023,10,33,1011.6546,770.0,25,2,2545,35,111
2023,10,42,4294.7869,1380.0,56,1,2025,18,40
2023,10,33,1015.714,608.0,46,2,9350,24,81
2023,10,42,4926.7634,1920.0,58,1,750,40,81
2023,10,22,1413.0875,1240.0,73,2,230,40,123
2023,10,11,387.8568,1440.0,68,2,640,50,111
2023,10,21,3054.2021,946.0,36,2,9620,997,73
2023,10,6,4233.3643,90.0,19,2,4760,6,81
2023,10,45,3861.5601,1730.0,41,2,1108,45,73
2023,10,48,4746.6269,600.0,43,1,4810,40,81
2023,10,48,4946.7813,1920.0,41,1,20,60,123
2023,10,17,3825.5846,700.0,74,2,4220,40,40
2023,10,27,4095.3378,1680.0,55,2,3150,40,123
2023,10,6,6224.5616,1210.0,44,1,1021,45,111
2023,10,31,1855.5176,800.0,22,2,5110,40,92
2023,10,36,3049.9768,2780.0,37,1,845,40,111
2023,10,31,1291.2162,1000.0,37,1,7700,40,92
2023,10,26,4889.0798,768.0,24,1,1021,40,111
2023,10,12,5047.326,500.0,22,2,4110,16,92
2023,10,54,926.4797,1300.0,25,2,3255,40,111
2023,10,36,5188.4495,1540.0,42,2,2310,40,123
2023,10,18,3793.0226,900.0,56,1,5240,40,73
2023,10,23,1327.29,448.0,32,2,9645,32,73
2023,10,44,1523.5253,720.0,29,1,7200,40,73
2023,10,16,985.8285,1950.0,39,1,8600,40,91
2023,10,21,4335.4819,500.0,46,2,9645,40,81
2023,10,17,4280.3721,1350.0,37,2,3255,40,111
2023,10,39,4465.288,2884.61,42,1,3100,60,125
2023,10,25,3658.8802,160.0,20,2,4110,10,81
2023,10,21,3243.5465,1080.0,25,2,3300,40,111
2023,10,6,5325.8315,1154.0,48,1,5360,40,123
2023,10,27,3368.921,1950.0,54,1,9130,50,111
2023,10,48,4225.642,600.0,68,1,9150,40,123
2023,10,56,426.9977,2080.0,50,2,1970,40,111
2023,10,54,837.9553,1116.0,32,1,3090,80,125
2023,10,54,840.8431,1330.0,59,1,140,40,111
2023,10,8,4214.2313,664.0,43,1,9640,40,73
2023,10,17,4693.1286,1260.0,35,2,5240,40,73
2023,10,54,900.3549,308.0,27,2,4720,24,73
2023,10,42,5304.2344,1630.0,58,1,2205,40,125
2023,10,48,4491.6602,480.0,54,2,5400,40,81
2023,10,4,5678.4275,740.0,53,1,4020,55,20
2023,10,38,585.9897,760.0,27,1,4760,40,81
2023,10,26,4017.2513,256.0,62,1,5510,15,73
2023,10,44,1638.2184,876.0,41,1,4251,35,10
2023,10,56,448.8196,600.0,47,2,350,40,91
2023,10,1,2075.4958,1500.0,31,1,3010,49,125
2023,10,20,2354.2943,1020.0,27,1,20,40,123
2023,10,41,2439.0882,1250.0,51,2,5740,40,73
2023,10,12,4036.1974,920.0,35,1,2310,40,91
2023,10,49,1628.2137,194.0,62,2,4720,24,73
2023,10,25,2213.681,300.0,80,1,3940,13,111
2023,10,45,3359.2637,1380.0,55,1,3870,40,123
2023,10,29,4608.0408,1026.0,24,2,3255,36,111
2023,10,22,1622.165,1280.0,41,1,7330,40,73
2023,10,6,3081.8879,1730.0,30,2,1240,40,123
2023,10,34,6148.4001,1400.0,63,2,5140,40,73
2023,10,36,4591.3695,962.0,65,1,7700,40,73
2023,10,49,2137.906,132.0,18,2,4055,12,60
2023,10,48,4073.5041,1420.0,39,1,2016,50,111
2023,10,11,454.6415,1800.0,35,2,2100,40,124
2023,10,49,2397.1379,932.0,27,2,4350,45,73
2023,10,48,4960.3581,1250.0,45,2,3255,38,111
2023,10,6,4052.7018,1000.0,41,2,4760,52,111
2023,10,41,2193.4695,816.0,50,2,3421,40,73
2023,10,55,3192.0585,716.0,43,2,230,40,123
2023,10,48,6507.7048,66.0,34,2,5510,15,91
2023,10,16,1248.1394,200.0,24,1,2920,20,81
2023,10,12,5026.0102,162.0,68,1,4251,20,60
2023,10,51,4820.2528,962.0,27,2,3422,47,73
2023,10,8,5245.3306,2884.61,33,2,1021,40,81
2023,10,27,3872.84,1058.0,41,2,910,40,111
2023,10,11,384.6939,750.0,22,1,1105,40,111
2023,10,51,5400.6416,1250.0,51,2,230,63,111
2023,10,42,4786.8206,600.0,35,2,5420,30,111
2023,10,13,6359.5576,982.0,50,2,5610,40,73
2023,10,36,4325.907,2260.0,50,2,2310,40,123
2023,10,6,4245.3561,800.0,25,2,8760,40,91
2023,10,29,3733.2641,712.0,48,2,5140,40,123
2023,10,32,2397.3632,450.0,85,2,3601,28,111
2023,10,53,5414.8795,1000.0,36,1,9130,40,73
2023,10,55,4007.267,2060.0,60,1,1050,40,81
2023,10,48,6137.8637,1250.0,30,2,310,55,73
2023,10,17,3871.2994,1000.0,31,1,4700,40,111
2023,10,29,4209.7587,1300.0,52,1,440,40,60
2023,10,6,4146.7233,1154.0,43,2,5840,40,111
2023,10,13,6512.5891,900.0,29,1,8140,55,73
2023,10,36,4886.1404,1250.0,27,2,3300,40,111
2023,10,12,4924.0517,360.0,54,2,5860,20,73
2023,10,6,3727.8465,100.0,67,2,4710,40,123
2023,10,37,4610.9678,2884.61,34,1,2100,40,125
2023,10,44,918.1094,1770.0,63,2,4710,40,123
2023,10,22,1497.2936,600.0,68,2,3500,40,73
2023,10,42,3778.4854,950.0,51,2,3500,32,73
2023,10,22,1531.3015,70.0,41,2,2850,5,92
2023,10,36,5143.6783,2884.61,40,2,2100,35,125
2023,10,42,5618.1459,760.0,24,2,2310,40,92
2023,10,27,3280.5584,1540.0,60,1,6305,40,81
2023,10,49,1969.8392,96.0,41,2,5740,997,92
2023,10,37,3606.0132,2480.0,62,1,2205,40,123
2023,10,6,4813.9635,1380.0,41,2,2310,40,111
2023,10,25,3213.8116,800.0,34,2,4760,40,73
2023,10,40,2485.7721,1000.0,25,1,1360,40,111
2023,10,53,3811.3044,1580.0,80,1,1760,16,125
2023,10,5,1729.8845,2300.0,41,1,440,50,111
2023,10,15,1271.3927,1040.0,28,2,5110,40,111
2023,10,12,5178.545,1920.0,27,1,440,40,123
2023,10,41,2194.019,426.0,33,1,9645,40,73
2023,10,36,4424.877,1920.0,35,2,3255,40,111
2023,10,28,1406.0538,580.0,46,1,6730,40,73
2023,10,53,4794.0791,726.0,56,2,5230,40,92
2023,10,13,5361.2813,1058.0,49,2,3310,40,91
2023,10,36,5676.1831,1540.0,52,2,2640,40,111
2023,10,47,4519.4935,2884.61,46,1,1021,50,73
2023,10,42,4842.9023,280.0,17,1,9645,20,50
2023,10,11,381.6542,2000.0,45,1,4020,40,73
2023,10,18,5202.322,1960.0,37,1,4760,40,81
2023,10,48,5110.1879,1650.0,64,1,8990,50,81
2023,10,20,2417.0829,450.0,18,2,4220,997,81
2023,10,38,637.0884,294.0,20,2,2360,17,73
2023,10,48,4943.9628,7717.69,33,1,9040,997,92
2023,10,8,3793.9435,1920.0,58,1,6050,65,73
2023,10,22,2034.2814,1790.0,32,2,2100,40,125
